0.0019208175 0.0028036959 0.003360247
0.0051621427 0.005761569 0.007215297
0.010947223 0.009751665 0.01279555
0.018981764 0.014225699 0.019283777
0.028421406 0.0186973 0.025685146
0.03795845 0.022847766 0.031344607
0.04637362 0.026818018 0.036292575
0.053033434 0.03089326 0.041248117
0.058062278 0.035359204 0.046818547
0.06206048 0.040316466 0.053490583
0.065652765 0.046067927 0.06140464
0.068957 0.052495066 0.07038504
0.072604306 0.05930235 0.080176435
0.076924495 0.066048086 0.090191826
0.0821763 0.07238682 0.09974401
0.08848484 0.077964075 0.10820056
0.09594918 0.08274791 0.11525897
0.10437437 0.08674403 0.12068343
0.11348349 0.09011958 0.124719486
0.12317459 0.09314419 0.12778673
0.13339666 0.09583133 0.13028364
0.14413694 0.09824195 0.13257733
0.15537854 0.10047117 0.13464028
0.16658713 0.102609895 0.13652307
0.17717098 0.10470479 0.13826302
0.1865107 0.10680282 0.13997546
0.19445135 0.108854935 0.14176646
0.20120032 0.11076012 0.14379147
0.20682599 0.1127287 0.1461194
0.21157962 0.11495065 0.14867495
0.21552126 0.117608584 0.15137455
0.21862642 0.12079639 0.15412478
0.22100993 0.124540105 0.1567626
0.22282878 0.1287717 0.1591676
0.2241997 0.13346945 0.16148484
0.22526407 0.13856922 0.16384657
0.2261459 0.143896 0.1664913
0.22669399 0.14919886 0.16974062
0.22677101 0.15406634 0.1737604
0.22666223 0.15832329 0.17868836
0.22662409 0.16232772 0.18467814
0.2269125 0.16649316 0.19171894
0.22820926 0.17107506 0.19955565
0.2303057 0.17645326 0.20789659
0.23314193 0.1830296 0.21683496
0.23667425 0.1907477 0.22647187
0.24080221 0.19955781 0.2369176
0.245445 0.20944296 0.24829409
0.25052634 0.22027226 0.26073402
0.2559573 0.23189895 0.27426308
0.26208758 0.24415156 0.288638
0.26896736 0.25683826 0.30358186
0.27674785 0.2697356 0.31878164
0.2855577 0.28259706 0.33413893
0.29523748 0.29514948 0.3495447
0.30554995 0.3073735 0.36488563
0.31624115 0.3192578 0.38003382
0.3273774 0.33020496 0.39486194
0.33876926 0.34012592 0.40923798
0.35021058 0.34893292 0.42302406
0.3614875 0.35664156 0.43607894
0.37236854 0.36327958 0.44827098
0.38298127 0.36888403 0.45946282
0.3937543 0.37350285 0.4700285
0.40460682 0.37719277 0.48035553
0.41562694 0.38018125 0.48997736
0.4274422 0.38274238 0.4988135
0.4406278 0.38486868 0.5067891
0.4546275 0.3865574 0.51383
0.46887317 0.38780925 0.5198261
0.48276708 0.38861293 0.5249029
0.49566793 0.38896766 0.5291863
0.50780046 0.38886458 0.5328098
0.51940656 0.38837126 0.5359041
0.530737 0.38754442 0.538635
0.5420588 0.3865321 0.54102254
0.5536471 0.3855494 0.5430861
0.5657817 0.38487035 0.54484814
0.5787556 0.38475618 0.5463221
0.59222233 0.38557345 0.54753065
0.60581326 0.38763765 0.54848856
0.6191477 0.3907126 0.54920626
0.63231546 0.39457235 0.54977095
0.645402 0.3990038 0.5503165
0.65849805 0.40379274 0.5510561
0.6717041 0.4088908 0.5523696
0.6851181 0.41424942 0.554087
0.6988441 0.41964474 0.5561263
0.71298313 0.42495304 0.55858505
0.72733647 0.43019077 0.56157094
0.74169046 0.43538257 0.5649391
0.75582695 0.44050515 0.56855303
0.7695233 0.4455444 0.5722648
0.78254753 0.45055476 0.5760354
0.79458237 0.4555688 0.57984096
0.80531126 0.4606447 0.5837484
0.8144182 0.46579438 0.5877711
0.8216158 0.47101116 0.5919162
0.82716775 0.47628903 0.5961947
0.8313523 0.4816155 0.6006115
0.8343809 0.487052 0.6051579
0.8364713 0.49265048 0.6098265
0.8377346 0.49847442 0.6145691
0.83828825 0.50461245 0.6193648
0.8383284 0.51116866 0.62419957
0.8380602 0.51855534 0.62916464
