0.00029517926 0.0011110924 0.0015257772
0.00071229204 0.00320352 0.001933012
0.0016607166 0.007322616 0.0027214005
0.0034502891 0.01354779 0.0052534225
0.0067670927 0.020383606 0.010483464
0.011760075 0.027017564 0.018969245
0.018400006 0.033342607 0.030007932
0.025824362 0.039763894 0.041811794
0.032985006 0.04635676 0.05215094
0.03914336 0.053100932 0.060596894
0.044177007 0.059810925 0.06757299
0.04825033 0.066373385 0.07378037
0.051641397 0.0726622 0.07992628
0.05478544 0.07852804 0.086219735
0.057615705 0.08383341 0.09277739
0.060077466 0.088493474 0.09971699
0.0621559 0.09246172 0.10724825
0.063949384 0.09585966 0.115295336
0.06551319 0.0988583 0.12368665
0.06696511 0.10147876 0.1321266
0.06828329 0.103862055 0.14030525
0.06953147 0.106121205 0.14809674
0.07083294 0.10843264 0.15544094
0.07222894 0.110914364 0.1623676
0.07375329 0.11359399 0.16891383
0.07553069 0.1163849 0.17512327
0.07767693 0.11927472 0.18102555
0.08033441 0.122318886 0.18663903
0.083687544 0.12558785 0.19189532
0.08793313 0.1292081 0.19663954
0.09325801 0.13328774 0.20106111
0.099805094 0.1379394 0.20522948
0.107758015 0.1430659 0.20912927
0.117112 0.14857535 0.2127495
0.1277172 0.15441722 0.2161159
0.13937508 0.16052376 0.2193353
0.15165097 0.16682385 0.22263975
0.16399837 0.17329134 0.22617488
0.17604536 0.1798994 0.2299869
0.18738292 0.18670405 0.23395908
0.19757263 0.19376373 0.23813803
0.20658119 0.20113777 0.24255303
0.21441154 0.2088669 0.24723497
0.2211022 0.21698858 0.25218013
0.22671804 0.2254354 0.25733167
0.23134515 0.23413278 0.26250455
0.23508362 0.24300273 0.26752144
0.23804145 0.25196192 0.27254987
0.24045692 0.26092142 0.27775967
0.24255972 0.26978746 0.2832592
0.24464938 0.27847424 0.28913072
0.2466959 0.28689218 0.29545674
0.24861693 0.29495144 0.3021963
0.25037396 0.3026631 0.30930623
0.25205705 0.3100468 0.31678945
0.25382584 0.31702155 0.32464883
0.2558329 0.32363027 0.33284497
0.25804186 0.3299149 0.34133413
0.26044187 0.3358512 0.3500392
0.26296186 0.34139043 0.35887933
0.26553363 0.34645465 0.36777088
0.2681415 0.3510164 0.376695
0.27067026 0.35520747 0.38563374
0.27315176 0.3591597 0.39457098
0.27554682 0.36287037 0.40355626
0.27789617 0.36634466 0.41254523
0.28021422 0.36967048 0.42148286
0.28251225 0.37290308 0.43038175
0.28489605 0.37609822 0.4392512
0.28742638 0.37930888 0.44810358
0.29012692 0.38265613 0.4569541
0.2929415 0.3860986 0.46581325
0.29581848 0.38959667 0.47469157
0.29880333 0.39310676 0.48360464
0.30188584 0.3966635 0.4925645
0.30505753 0.40030408 0.5015856
0.3083102 0.40403897 0.51068425
0.3116339 0.40780827 0.5198729
0.315061 0.41153452 0.52916306
0.31867585 0.4151421 0.538574
0.32259086 0.41863343 0.5481196
0.3268797 0.42207626 0.55781424
0.33166912 0.42553157 0.5676745
0.33707452 0.42906573 0.5776218
0.3432099 0.43274012 0.5875729
0.35020095 0.43650243 0.5975126
0.35821408 0.4403638 0.6074211
0.36745092 0.44433394 0.6172795
0.3778313 0.4484266 0.62707245
0.38927883 0.45265204 0.6368021
0.4018029 0.45702147 0.6464618
0.41533187 0.46164933 0.6560574
0.4297911 0.46660396 0.6656572
0.4450944 0.47204816 0.6752177
0.4611443 0.47814456 0.68468
0.47793585 0.4849288 0.69397974
0.49545643 0.4923891 0.70305085
0.5136907 0.5005157 0.711827
0.532622 0.50930387 0.720245
0.55222696 0.5187642 0.7283632
0.5724811 0.5289081 0.7362429
0.5933543 0.5397508 0.74395114
0.61481225 0.5513046 0.7515478
0.63681495 0.5635826 0.75908685
0.6592916 0.5765983 0.7666741
0.6821689 0.5903065 0.77436465
0.7053428 0.6046587 0.7822065
0.72870505 0.619603 0.79025483
0.7521362 0.6350837 0.7985668
0.7753377 0.65104586 0.8070958
0.79799557 0.66742724 0.815828
0.81976575 0.684169 0.8247883
0.84029967 0.70119786 0.8340004
0.8595206 0.71851736 0.84350246
0.87736183 0.7361311 0.8532239
0.8937627 0.7540405 0.8630961
0.9086696 0.7722483 0.8730567
0.92204326 0.7907179 0.88304716
0.9339905 0.8094088 0.89303267
0.94478923 0.82831115 0.9029852
0.9547359 0.84740686 0.9129003
0.96387494 0.866687 0.9228143
0.9722932 0.88612974 0.9327612
0.9800721 0.9057214 0.94278574
0.9872596 0.92544216 0.9529146
0.99387336 0.94527674 0.9630592
0.999934 0.9652069 0.97313154
1.005459 0.98521 0.9831388
1.0104232 1.0052686 0.99310863
1.0148323 1.0253571 1.0030576
1.0187758 1.0454385 1.0130507
1.0223023 1.065476 1.0231512
1.0254637 1.0854332 1.0334166
1.0282937 1.1052841 1.0439818
1.0308251 1.124984 1.0550419
1.0331935 1.1444964 1.0666589
1.0354592 1.16378 1.0788991
1.0376984 1.1827893 1.091848
1.0399711 1.2015605 1.1055812
1.0422976 1.2201455 1.1201954
1.0446814 1.2384623 1.1357735
1.0471313 1.2564424 1.1524228
1.0496591 1.2739785 1.170136
1.0522746 1.2910738 1.1888721
1.0549874 1.3077252 1.2085865
1.0578097 1.3239362 1.2292353
1.0607486 1.3395847 1.250773
1.0638225 1.3545927 1.273198
1.0670438 1.3688823 1.2965118
1.0703344 1.3825147 1.3207068
1.0736078 1.3955612 1.3457803
1.0767895 1.4081079 1.3717242
1.0797845 1.4201511 1.398523
1.0825609 1.431685 1.4261606
1.0851244 1.4427124 1.4546072
1.0875003 1.4532326 1.4838398
1.0897032 1.4634264 1.5138241
1.0917492 1.4734969 1.5444167
1.093661 1.4836459 1.575639
1.0954567 1.493865 1.6075273
1.0971578 1.5042516 1.6400414
1.0987835 1.5149094 1.6731654
1.1003644 1.5257572 1.7068616
1.1019248 1.5366899 1.7410997
