0.00045331422 0.00082940026 0.0012899678
0.000912843 0.001627899 0.0020052453
0.0020042157 0.003253779 0.003200201
0.004336184 0.006407908 0.005554318
0.008170266 0.010994435 0.009365193
0.013257919 0.016745074 0.015037705
0.01897838 0.023288663 0.022060247
0.024410626 0.030329995 0.030023497
0.029363895 0.03763574 0.038749635
0.03413136 0.044649262 0.047766745
0.039154466 0.051073853 0.056036565
0.04497474 0.05681261 0.06313053
0.051540412 0.0620984 0.06930953
0.05847113 0.06692853 0.07456222
0.065557115 0.071434334 0.07898156
0.0724979 0.075865984 0.082844116
0.07896759 0.08025981 0.08621534
0.084686145 0.08473396 0.08921157
0.08962296 0.08948855 0.091952786
0.09386269 0.09466174 0.09453598
0.09750172 0.10039115 0.09705539
0.100610174 0.10677275 0.09959501
0.10331405 0.11373878 0.102389835
0.10573883 0.12122685 0.105574995
0.10804537 0.12917072 0.10932551
0.11031652 0.13745782 0.11368822
0.112560175 0.14591715 0.11870651
0.11477185 0.1543655 0.124439366
0.117073566 0.16260485 0.13082708
0.11948634 0.17058778 0.13788572
0.12210508 0.17827019 0.14562933
0.12499586 0.18562411 0.15406844
0.12819028 0.1926234 0.16303402
0.13177432 0.19924706 0.17234042
0.13581425 0.20550813 0.18184207
0.14038202 0.2114523 0.19138387
0.14548165 0.21712545 0.20079392
0.15112062 0.22254947 0.20989113
0.15731145 0.22769898 0.21865498
0.16406791 0.23254593 0.22706662
0.17134297 0.23720142 0.23511161
0.17908858 0.24177803 0.24278449
0.18725461 0.24627508 0.25007856
0.1957921 0.25075778 0.25710857
0.20464218 0.2552885 0.2638442
0.21374518 0.25986415 0.27025387
0.22298247 0.26448208 0.27637368
0.23222978 0.26919547 0.28213826
0.2413555 0.27414295 0.28747427
0.2502904 0.2794644 0.29231015
0.2590019 0.2850786 0.29679906
0.26746273 0.29093876 0.3010675
0.275639 0.29702154 0.30509812
0.28350508 0.30322438 0.3089876
0.29103297 0.30944544 0.31283158
0.29830304 0.31565997 0.3167195
0.30528578 0.32184207 0.3207365
0.31197587 0.32796583 0.3248282
0.31836948 0.33411127 0.3289828
0.32442653 0.34028575 0.3331861
0.33010557 0.34650347 0.337427
0.33551157 0.35277963 0.34164724
0.3407244 0.3591482 0.3457678
0.34580243 0.36563936 0.34974617
0.35083935 0.3722884 0.3535536
0.35580146 0.37907368 0.3572241
0.36065537 0.3859587 0.36091056
0.36541098 0.39291713 0.36473706
0.37007913 0.39994308 0.3687385
0.3746104 0.40703115 0.37296623
0.3789994 0.41417503 0.37731904
0.38316527 0.42140388 0.38170627
0.3870645 0.42873934 0.38603252
0.390762 0.43621054 0.39023864
0.39432225 0.44384417 0.39424795
0.39785054 0.4516684 0.3980728
0.40143335 0.4597105 0.40176308
0.40523362 0.46803215 0.4053578
0.40937436 0.4766951 0.40891704
0.41387537 0.4858118 0.41251698
0.41867402 0.4953506 0.4162165
0.423708 0.50527793 0.42006084
0.428925 0.51555663 0.42409483
0.43428117 0.52615315 0.42836288
0.43973514 0.537027 0.43291035
0.4452828 0.5481439 0.4377845
0.4509764 0.5594638 0.44305474
0.45685562 0.5709421 0.44879192
0.46294972 0.5825392 0.45499068
0.46928638 0.5942092 0.46164727
0.47589508 0.6059076 0.46875137
0.48281473 0.61758524 0.47627845
0.49008244 0.6292449 0.4842074
0.4977831 0.6408876 0.4925137
0.5060033 0.65251106 0.5011735
0.51473665 0.66410804 0.51016086
0.5239667 0.6756663 0.5193939
0.5336745 0.68717414 0.5288674
0.54384273 0.69861346 0.5386276
0.55445373 0.70996284 0.5487179
0.5654875 0.72124827 0.55918574
0.57692444 0.7324946 0.57006806
0.5887314 0.7437254 0.5813994
0.60086477 0.75496477 0.5932216
0.61333245 0.766126 0.60557425
0.6261375 0.7771855 0.6184968
0.6392862 0.7881192 0.63203645
0.6528219 0.7989007 0.64623964
0.66678613 0.80952495 0.6611562
0.6812264 0.8199809 0.6767244
0.6960986 0.83025783 0.6928757
0.7113595 0.84033364 0.70953834
0.7269636 0.850184 0.7266381
0.74286014 0.85978556 0.7440897
0.7589966 0.86911124 0.7618093
0.7753187 0.8782606 0.7797082
0.7917653 0.8873665 0.79768085
0.80828094 0.8964854 0.81563246
0.82488865 0.90565884 0.83345264
0.8416182 0.9149054 0.8510311
0.8585028 0.92425686 0.86824906
0.87557125 0.93373203 0.88498616
0.892857 0.94335604 0.90126526
0.9103986 0.9531187 0.91710913
0.92822886 0.9630143 0.932547
0.9463875 0.97305006 0.9476075
0.9649164 0.9832189 0.962321
